R0,sigma,gamma,omega,rho,i0,peak_count,ridge_max_abs_dLL,lam_rel_min,cos_vmin_ridge,n_sloppy,drs,drs_control,a_hi,a_lo
1.4162661052025367,4.442046061910747,2.2848735200803607,0.024058892122608887,0.10505400110628679,1.2462606563385294e-05,63.332588079080566,0.09177208799959402,5.0720288148744416e-17,0.07904487740742283,4,0.007222511287109856,0.00843474673772894,1,2
1.2587547053984738,5.116775821141994,1.42273760875023,0.006876422413229288,0.441393099045771,1.4892861332233333e-05,40.389712630229866,0.043957291651882,4.698387811729041e-18,0.012932125033267976,4,0.007003013810710299,0.07727055962781622,1,2
1.4016154171557331,4.031710489925221,2.0491030237060035,0.012689367756181414,0.20396856617131343,1.2773031689334664e-06,7.4723924522821585,0.004553052990404538,1.191748383002645e-19,0.023515454346803973,4,0.006941815191067529,0.8212657796675623,1,2
1.3327513063626628,5.549192404901479,1.9088191872346847,0.026563708754286833,0.17153425886729112,3.1431272222751554e-05,112.20189275090048,0.32609428433650933,0.0,0.7094292957651471,4,0.00748131362285903,0.024215283674974535,1,2
1.1835734579960522,5.9906048027073995,1.4052182511762676,0.006041118516303587,0.23299284420037608,5.927190575460238e-06,5.532311167161466,0.004700056132618258,6.122477501944163e-19,0.019130559046966738,4,0.007145541732130489,0.039702288657643706,1,2
1.2886329128866476,5.815563067573848,1.1345736628440817,0.018035062564827675,0.1397917060227202,7.897611738078805e-06,5.545875568268664,0.00371550737185089,4.868182513868274e-18,0.048817682147531315,4,0.006788014378756314,0.07743536095115557,1,2
1.3131864598754766,2.365948784515458,1.5986426878542073,0.030028168245117507,0.07651785560047826,1.0458882959367903e-06,0.443108085896508,9.575712943421522e-05,1.53395316447441e-19,0.08126804602715479,4,0.006725063165233532,0.08966094963769078,1,2
1.1708315883563578,3.557870566858761,2.4421563168485743,0.005481758577944365,0.5866276800890682,8.142131411198993e-06,29.121485446406655,0.009097737172854892,1.7100686980654745e-18,0.019402294018725508,4,0.007117588911007654,0.027149554727800947,1,2
1.1873021030342263,3.3786553687236607,1.2092521500337885,0.02207562684512592,0.19202661377193678,3.0848590192696415e-06,1.4686027397810775,0.0004294419605699318,8.97912007739977e-19,0.08405129260191349,4,0.006523643689421985,0.05617176317820031,1,2
1.230755914864514,5.925491882045792,2.017986969964284,0.012384667415725874,0.1369588568655436,1.7903764098678638e-05,27.317042926968675,0.002332636459332349,3.4527893875610236e-17,0.3837466246403812,4,0.007723144224248254,0.13518979456774574,1,2
1.4883813785729763,2.2097024799876994,1.1569264114917566,0.010621445351774375,0.1765575477124243,1.3222735757358118e-06,1.5609382619348746,0.0006120583046591577,1.7433388617667277e-20,0.023836271684911294,4,0.0060205416119684975,0.13963874568776696,1,2
1.166460910345201,2.632888051983135,1.4242582257587753,0.023259914011446083,0.22760305869590874,1.121029089388817e-06,0.6032822939765803,0.0003211380240220052,2.0255109857808222e-19,0.09424094908009273,4,0.006698699072247505,0.04915871106400215,1,2
1.1638366449232704,3.523424134058067,2.229143755128638,0.033519284479350944,0.123875361648415,3.2182481673378705e-05,20.10936623990894,0.0646311067731773,5.850978686753747e-16,0.12993260345265384,4,0.006975959897055843,0.0309087239725002,1,2
1.4720164749523708,3.328554612615814,1.981035966669708,0.010688260231404768,0.07323310291872176,9.489516219713021e-06,22.25842612632015,0.07335887225322679,4.151787385493328e-18,0.018975934046850967,4,0.0066957663422797615,0.015424137369849761,1,2
1.1767126070538834,4.591337848495767,2.0990027989878413,0.03354779229173021,0.15221945613956617,1.582826281950636e-06,1.5268767602054703,0.002283553554133455,1.4480176449949964e-18,0.11352830355069288,4,0.007197275631207522,0.02784628447779973,1,2
1.4616366407101962,5.950732883162047,2.4268940591504484,0.01719437347151189,0.26649832944888696,4.307156343121351e-06,152.65124822910283,0.03387577586234514,4.399831196226669e-18,0.20280314050249956,4,0.007396308395316387,0.006472186199767097,1,2
1.2073426063872563,2.8823240942746207,1.9354326783274745,0.009827871523026407,0.2788156602594852,7.131049215278437e-06,9.467190654115976,0.00766035160928169,2.170295950301382e-18,0.03301504310799353,4,0.006925372661427286,0.04698993544159387,1,2
1.295713651179831,6.721797366516266,1.164378188803836,0.013769559254018843,0.07435857343037222,3.914815278846353e-05,17.095045289044812,0.08926414930715154,8.786364957484906e-17,0.01498640322846978,4,0.007003295630400439,0.13844836193738766,1,2
1.3094270393313003,3.03139197509773,1.166759589322125,0.017198730733238708,0.1347469658222902,1.644656611655907e-06,0.8981308888905561,0.0010172942595003676,1.3000716742332278e-19,0.05144701444198373,4,0.006272359145407724,0.08821311126883015,1,2
1.1599347468437793,3.2653161472388494,1.706341874398377,0.014706717937813831,0.4680185537749767,3.5384453387129684e-05,54.08696214166998,0.11081988272347587,1.1306240439059967e-16,0.06125157899750998,4,0.006708361400470862,0.03767347396256323,1,2
1.4748246999130399,5.446496283495103,1.549039269700651,0.014859497755342297,0.134197667001882,4.7732361234441444e-06,19.941086356182424,0.06701254982664295,1.871055422288878e-18,0.012276102125529126,4,0.006599324630297034,0.03798019256452363,1,2
1.1627754695753671,5.4405621426510615,1.2528564792000316,0.005314541480410342,0.1593623677079888,1.6581207403323637e-05,7.423298245766356,0.013539807633694778,2.948814503047809e-18,0.01927378620394594,4,0.006877674421353628,0.04210667049357222,1,2
