R0,rho,i0,n_sloppy,a_hi,a_lo,nll,rho_pass1,mean_count,drs_var,drs_geo,margin,margin_sd,margin_snr,drs_var_control,drs_geo_control,region,season,n_decades
1.15,41.23224344923123,5.000000000000004e-05,3,1,0,45.01863143639742,41.23224344923123,2049.8333333333335,0.4762333746388367,0.0064743342198924,0.0011451777394709583,0.0006551770384658603,1.747890527654123,0.05362596368033608,0.0013881810626829398,hhs1,2021-2022,1.0
1.162353608319363,271.5972812223358,6.087484679212839e-06,2,1,0,47.89557460877585,480.23963601202905,3746.8333333333335,0.29183448744586027,0.0011055942440417652,0.0015225907152224677,0.0004049656900208708,3.7598017628209384,0.020187503566408638,0.0006563144649704245,hhs1,2022-2023,1.0
1.15,183.07534170018062,1.371686127459995e-05,3,1,0,45.77641684033595,237.5779509630333,2522.6666666666665,0.47658577339530195,0.006476616342622417,0.001739599116012529,0.00018094233053795184,9.614108046694225,0.04955467869420864,0.001227008479543538,hhs1,2023-2024,1.0
1.1500000011278473,120.43145969728914,2.501375513921782e-05,3,1,0,46.93308266520972,120.43154871030505,3014.1666666666665,0.47648219953628906,0.006472650200187056,0.0015540823538471062,0.00032916710154911883,4.721256609586191,0.0508666109493539,0.0012794592274623557,hhs1,2024-2025,1.0
1.15,15.398155568085219,6.661319633989768e-06,3,1,0,27.616166487736074,21.766875009904037,102.83333333333333,0.4735516148954466,0.006727830892536551,0.0018557431181995055,8.863743671018906e-05,20.936335560639964,0.05518296968244444,0.0014091317734147971,hhs10,2015-2016,1.0
1.15,9.510178713326654,5.8201858532144256e-06,3,1,0,25.960241895097198,25.613342698678252,89.83333333333333,0.39372449111040847,0.003691754408995881,0.00174869482875197,0.0001903973997370627,9.184447010131985,0.7593429931081069,0.3295224259199378,hhs10,2016-2017,1.0
1.15,44.278739307414135,1.2331859788174136e-05,3,1,0,36.90413891687065,66.66661168993144,582.0,0.4558685974816888,0.005710972230700595,0.0017421313489620759,0.00018112831750162744,9.618216372745929,0.005622986983988175,3.234394058360502e-05,hhs10,2017-2018,1.0
1.15,22.993809264010597,1.839300473440835e-05,3,1,0,35.362622396642635,35.49664951636821,422.0,0.4758168888534956,0.006529959692174766,0.0016627461150557992,0.00024279292589080625,6.848412526663166,0.0514920256262426,0.0012948689857659227,hhs10,2018-2019,1.0
1.15,189.3608179934826,4.452623096973572e-06,3,1,0,39.573004349333026,228.76175282560362,837.8333333333334,0.476354704613985,0.006499153871173026,0.0018921323510372688,5.886515267105948e-05,32.14350537083578,0.049219171845187856,0.0012084999096005711,hhs10,2019-2020,1.0
1.15,64.17954132541668,1.2251941064237787e-05,3,1,0,39.354391723586424,85.48685038906966,780.1666666666666,0.47625557215420206,0.006500530941941414,0.0017637179051770528,0.00016175312481295071,10.903764036809763,0.05010516833385456,0.0012441928158284407,hhs10,2020-2021,1.0
1.15,75.21783892296207,1.6611032821711234e-05,3,1,0,42.3262706825211,237.8596916722265,1230.1666666666667,0.4763795336598729,0.0064866830298326295,0.0016920554336840358,0.00021901715605686744,7.7256753039232064,0.05029519012218704,0.0012541117242086599,hhs10,2021-2022,1.0
1.2835618918272793,386.66285985395643,1.1564220386183385e-06,2,1,0,43.30817145886272,340.69208575367895,1754.1666666666667,0.2179114319545593,0.0007324573104410729,0.0013774267677971472,0.0005958671431105243,2.311634034067986,0.018850981964239035,0.0005892611875442001,hhs10,2022-2023,1.0
1.15,30.409164555989676,5.000000000000004e-05,3,1,0,43.31014303395357,30.409019360096263,1504.1666666666667,0.4761316399929232,0.006478265402137888,0.0011453288528325977,0.0006550619261087697,1.7484283655991657,0.05393232129709097,0.0013987050702843193,hhs10,2023-2024,1.0
1.1751763430819437,843.7543164410026,1.6597418100349662e-06,3,1,0,44.39131475506787,843.7544426662456,2085.1666666666665,0.41282880846729947,0.004387395092617685,0.0019039881808465074,5.30593630335465e-05,35.88411303849843,0.6773587079333131,0.41414306352328367,hhs10,2024-2025,1.0
1.15,34.91928359156233,5.000000000000004e-05,3,1,0,43.843272517880344,64.2724017130742,1736.0,0.47627719035874994,0.006478529972319259,0.0011448575334120368,0.000655674677473789,1.746075565740913,0.05330782444158386,0.001376872767565657,hhs2,2015-2016,1.0
1.15,280.8134384692134,8.86350053878338e-06,3,1,0,45.68913554618453,350.8108247755834,2498.5,0.47661537085354405,0.006477070944841887,0.0018194747802963013,0.0001170141863605983,15.54918114534671,0.049096893735888866,0.001208121819429547,hhs2,2016-2017,1.0
1.1500000011281395,112.85997910279936,2.169474782078669e-05,3,1,0,45.608366516628934,112.86001721222215,2460.0,0.47650601077007676,0.00647573707657246,0.0016085080113931523,0.0002857438145984919,5.629196256280544,0.050449612815636265,0.0012628983816998904,hhs2,2017-2018,1.0
1.15,209.51467746686117,1.914315309004085e-05,3,1,0,48.89423396577201,217.62450672712802,3980.6666666666665,0.47657275035411145,0.006471290614278085,0.0016504371585007679,0.0002521876328988525,6.544480946703385,0.05013345643638783,0.0012506739636741996,hhs2,2018-2019,1.0
1.15,496.182269821542,6.87873467568363e-06,3,1,0,47.558612304195265,627.406978758446,3433.0,0.47666800467157483,0.006474174766686621,0.00185216151825863,9.083231260433946e-05,20.390998149816394,0.04883758844565061,0.00119802314073164,hhs2,2019-2020,1.0
1.15,316.7561711921126,5.214859171049829e-06,3,1,0,43.70370661443808,493.46060760311514,1639.3333333333333,0.47656271416289,0.006482993489051439,0.0018795724382505376,6.889885806465053e-05,27.280168221175163,0.04889477299481763,0.0011985142541588135,hhs2,2020-2021,1.0
1.15,257.9670244590493,1.5781837277124247e-05,3,1,0,49.73353364754733,298.6128641130363,3995.0,0.47663363729265634,0.006472310484587743,0.0017056315302736917,0.00020809133193781327,8.196552515620441,0.04962572905622053,0.0012308966541227896,hhs2,2021-2022,1.0
1.2242121849103242,2440.62667812739,1.5011152864156502e-06,2,1,0,54.23447646621777,2440.6270908331276,10905.833333333334,0.2486332688342234,0.0008780534378226096,0.0016745313746832986,0.0002819193770807995,5.939752676891626,0.018612549311259757,0.0005581182903600622,hhs2,2022-2023,1.0
1.15,482.7018782442484,1.6506571186616242e-05,3,1,0,52.892881085307295,628.3234125783717,7936.5,0.4766650942828977,0.0064687030106164445,0.0016937277373175455,0.0002175808928551301,7.7843587968235095,0.04965504562790541,0.0012325534270460172,hhs2,2023-2024,1.0
1.15,295.1281028033001,2.749995730825318e-05,3,1,0,53.15100317641625,367.67719637972465,8053.166666666667,0.47653215540230764,0.006466369581743499,0.001513322845636805,0.0003616311080515117,4.184714234875068,0.05102097025876369,0.0012864850855382878,hhs2,2024-2025,1.0
1.15,199.0140765903526,1.016930432677314e-05,3,1,0,44.515076066314634,302.48126053244766,2033.5,0.47656286045115737,0.006479317142805021,0.001797985064859461,0.00013422332633009065,13.39547390174,0.049330806484518396,0.0012169818972623653,hhs3,2015-2016,1.0
1.15,196.05969936761625,1.0993409027529132e-05,3,1,0,44.8727810537637,227.9517376030682,2158.6666666666665,0.4765592583365429,0.006478198638480825,0.0017844296246727353,0.00014506497819680468,12.300898858247239,0.0494326425138914,0.0012211084026815535,hhs3,2016-2017,1.0
1.15,119.22951860063286,2.0172296947078854e-05,3,1,0,45.51734355338538,147.09772440058933,2410.3333333333335,0.47649489445461995,0.006475638235932951,0.0016335445437707314,0.00026571766850823196,6.147670017359512,0.05039235993713015,0.0012600818501865426,hhs3,2017-2018,1.0
1.15,355.104934046197,7.909364139319417e-06,3,1,0,46.448886545241166,511.8091007508647,2815.0,0.4766289569239508,0.006475649086375286,0.0018351928068236888,0.00010442134031590182,17.574882694205527,0.049019823236663713,0.0012049557285015444,hhs3,2018-2019,1.0
1.1500000011218705,382.62627555594906,9.747405831240175e-06,3,1,0,48.08959115200791,382.6264019074534,3751.3333333333335,0.47664814147711027,0.006473021616950908,0.0018049315514339572,0.00012863661902490082,14.031242154184477,0.049141994394239705,0.001210476577496089,hhs3,2019-2020,1.0
1.15,237.22540875206806,9.211292629305294e-06,3,1,0,45.376300130562434,266.546439848928,2172.3333333333335,0.47659701977664043,0.006478707029356261,0.0018137447116054694,0.00012160972379518609,14.914471104795538,0.04914586488699181,0.0012099356242941761,hhs3,2020-2021,1.0
1.15,119.47431087698482,4.030996174138922e-05,3,1,0,51.24486459518021,377.8109442503013,4697.833333333333,0.47641528561937274,0.006467702853810419,0.0013034977603352555,0.0005289919707310284,2.4641163428887523,0.05236890386466919,0.0013399891681369642,hhs3,2021-2022,1.0
1.255399606516693,102.68138970997055,3.477571235017141e-05,2,2,1,54.955587536607865,121.03222555402255,12453.166666666666,0.3811383684418813,0.0015563555502858294,0.0012787041698837697,0.0014394250081346237,0.8883437224290448,0.05226880202487752,0.001147663491151056,hhs3,2022-2023,1.0
1.1500000011260652,332.0153726815185,1.9329699114655945e-05,3,1,0,51.35029276060352,332.01555926026543,6445.5,0.4766065133294824,0.006468669373106251,0.0016473726291323836,0.00025461635198763824,6.470018976677367,0.050086419638598015,0.0012492695854687882,hhs3,2023-2024,1.0
1.15,413.2783064013625,1.5540899994532313e-05,3,1,0,51.47112749870502,689.3321579128786,6432.166666666667,0.4766614364535843,0.006469650520207077,0.0017096036176155825,0.00020489266361890714,8.343898641463232,0.049576436747581644,0.0012292016848294513,hhs3,2024-2025,1.0
1.15,190.3802814542205,8.748979160856344e-06,3,1,0,43.490036856760526,242.62793725670497,1659.3333333333333,0.4765347249911632,0.00648242611337031,0.0018213658207878606,0.00011551654382649004,15.767142613993169,0.0492590585837698,0.0012134504868459971,hhs4,2015-2016,1.0
1.1500000011183458,78.48297106249672,3.181937680611102e-05,3,1,0,45.614310554582964,78.48300176182956,2525.8333333333335,0.47638602812184166,0.006473432079056374,0.0014425471215531213,0.00041818262014171144,3.4495625883837038,0.051713449568946794,0.0013125921229948628,hhs4,2016-2017,1.0
1.15000000115,1707.4890270972069,1.2852183118987613e-06,3,1,0,46.97579338748337,1707.4890270972069,3167.1666666666665,0.41806219325505456,0.004058207224478174,0.0019264568942594258,3.32183173662839e-05,57.99381326324346,0.6932009310353007,0.4188695533688787,hhs4,2017-2018,1.0
1.15,277.435673015748,1.8018671193832707e-05,3,1,0,50.21238727845567,341.1800275047906,5446.166666666667,0.46447668914261697,0.005907162758622244,0.001628922988393992,0.0002727079025705031,5.973141859990166,0.008101163771858006,0.00014876118440070992,hhs4,2018-2019,1.0
1.15,195.22760250611472,2.836758641663254e-05,3,1,0,51.41979775819686,241.60226540870082,6577.333333333333,0.44985561257893253,0.00527642461198689,0.0013502156891298128,0.0005051796659768972,2.6727435406942144,0.22131375884703816,0.009804619951564595,hhs4,2019-2020,1.0
1.15,551.0806409457044,1.2259669243329963e-05,3,1,0,52.057989404492254,648.7061041710376,6709.5,0.47668130128864955,0.006469586409100503,0.0017635813862373036,0.0001617131058134431,10.905618177118075,0.04927749516276705,0.0012168723716736636,hhs4,2020-2021,1.0
1.15,253.0403894130717,5.000000000000004e-05,3,1,0,55.53464903443578,253.04164798190033,12676.666666666666,0.47635074004496203,0.006462239810135192,0.0011453232798858048,0.0006547454937037612,1.749264853136973,0.05349993628624476,0.001384232262407591,hhs4,2021-2022,1.0
1.1954024365014257,820.9209286496052,1.3424835060753307e-05,3,0,1,61.31208903609428,1052.2478478225578,33900.166666666664,0.28580286517565745,0.0014141245602263255,0.00037706803104956867,0.0022686140473824213,0.16621074505142838,0.6467493613217669,0.10673121553256097,hhs4,2022-2023,1.0
1.15,5948.019372797368,3.307034431052328e-06,3,1,0,58.51733325850042,6530.153725529737,21666.0,0.46285412895137934,0.005823547389451499,0.0019024570829661897,5.1260686222988136e-05,37.1133752421953,0.02069214093573858,0.0005303423505008815,hhs4,2023-2024,1.0
1.15,2866.2110630787806,5.343210008406289e-06,3,1,0,56.568860062854654,3299.1179601067242,15430.333333333334,0.4767663843433137,0.006468015813924068,0.0018774565772307294,7.056194737297608e-05,26.607210360945345,0.04852121087378837,0.0011863664592996787,hhs4,2024-2025,1.0
1.15,42.26739854817266,3.4427595515554655e-05,3,1,0,42.68668769289231,42.35231008698043,1451.8333333333333,0.4762542677346993,0.006481010100762553,0.001399841761578331,0.0004523460543964555,3.094625780357641,0.05221726549008805,0.0013311832801567276,hhs5,2015-2016,1.0
1.15,209.6308886726837,6.309662611873858e-06,3,1,0,41.89984304330268,313.8355070292029,1331.5,0.4764916221222163,0.0064869016398364805,0.001861539543371161,8.335309030074163e-05,22.333179689614916,0.04914041811209941,0.0012075793587441887,hhs5,2016-2017,1.0
1.15,82.1609585475365,1.6417149111914408e-05,3,1,0,42.21500508697129,95.56224385658926,1345.1666666666667,0.47643765120487125,0.006485869244155858,0.0016951948881290336,0.00021652368697582582,7.829142907206714,0.050068992670206106,0.00124606750618522,hhs5,2017-2018,1.0
1.150000001133966,171.09113565811614,8.646845635287353e-06,3,1,0,42.572611849305154,171.09158313118837,1486.5,0.47650405123388145,0.006484455500340605,0.0018230498056786219,0.00011417405715304127,15.967285836527365,0.049317089568458566,0.0012153150181538463,hhs5,2018-2019,1.0
1.1500000010912972,100.17859087660717,2.352842895197246e-05,3,1,0,45.338361077051914,100.17909956924095,2371.0,0.4764675856003882,0.006475564570436865,0.0015784394651714897,0.00030974954742270006,5.095857212076797,0.050737878017973956,0.001274008233145951,hhs5,2019-2020,1.0
1.15,173.7953106629572,1.1182942885687293e-05,3,1,0,44.29285549473481,175.06176166060837,1961.3333333333333,0.4765361018270539,0.006479518225719606,0.0017813133158354564,0.00014756382145082625,12.071477265374671,0.04950023149636173,0.001223516754914535,hhs5,2020-2021,1.0
1.15,1101.800297034214,5.579884110813892e-06,3,1,0,51.56015679503609,1293.6986081146833,6102.833333333333,0.4767218341809772,0.006470564615942414,0.001873559979682882,7.368660477850504e-05,25.426059258865653,0.04864054468121425,0.001190553586354378,hhs5,2021-2022,1.0
1.230089324309013,1954.7402695521464,3.1821773572837176e-06,3,1,0,53.11908703300112,1954.7389546965383,8978.5,0.408348650921772,0.005350029490281208,0.0018193177312627032,0.0001275885640326977,14.259253915550444,0.5632656809473998,0.2208790008926783,hhs5,2022-2023,1.0
1.15,260.7934757256302,2.2299225226140456e-05,3,1,0,50.77407504147932,310.5878177430649,5843.833333333333,0.4766179256775031,0.006469739409852475,0.0015985305624723195,0.00029368801637265053,5.44295467760591,0.05020898076294027,0.0012550642948070477,hhs5,2023-2024,1.0
1.15,721.1587687020153,9.192994373330763e-06,3,1,0,51.65054324341734,885.3627666094013,6638.166666666667,0.4766961570790553,0.006469806867032859,0.0018140582679538044,0.00012131935397727534,14.952752454431966,0.0490056845196107,0.0012055574206820024,hhs5,2024-2025,1.0
1.1500000011357305,121.67236521590488,1.9048758764163172e-05,3,1,0,45.461247176275485,121.6721463785936,2312.0,0.4765334315586063,0.006477012763547781,0.0016519430767576262,0.0002510503152957327,6.580127472899873,0.050117603983387764,0.0012497200452165134,hhs6,2015-2016,1.0
1.15,125.31157374062504,1.358071356076321e-05,3,1,0,43.63955588188968,155.14809810674654,1696.6666666666667,0.4764976370106289,0.006481463136086859,0.0017418596602261339,0.0001791500955648117,9.722906676295775,0.04976198500986834,0.0012339655875022218,hhs6,2016-2017,1.0
1.15000000115,921.4138256506277,2.166695756015113e-06,3,1,0,46.1258192392723,921.4138256506277,2759.8333333333335,0.42514374145360107,0.004313568514291577,0.0019043809579298745,5.161777663696692e-05,36.893897451716676,0.6529120693524731,0.27668396519319655,hhs6,2017-2018,1.0
1.1500000009359927,641.1154144650604,4.187417771000209e-06,3,1,0,46.08300504625843,641.1160078751382,2712.6666666666665,0.4766557899417199,0.0064765929954023116,0.0018965033438006506,5.532250890669632e-05,34.280862912403,0.04863815908242439,0.0011892654664476894,hhs6,2018-2019,1.0
1.1532486726679283,517.1468759477198,4.180616927921073e-06,3,1,0,49.27215300046992,405.0817739947764,4718.0,0.35255884358831246,0.0022028756568776555,0.0017009976091141691,0.00023969829993645682,7.096410819622407,0.8258557339027138,0.13693586390406512,hhs6,2019-2020,1.0
1.15,135.66927555249532,1.2726734183197261e-05,3,1,0,44.03306885426994,177.61775086240908,1717.1666666666667,0.4764996414326496,0.006481140570146211,0.0017559147544012688,0.00016789762131134238,10.458246761847647,0.04970482130150904,0.001231495528882133,hhs6,2020-2021,1.0
1.15,177.8847571848408,1.5567642207848903e-05,3,1,0,46.574516143153154,353.9632766663117,2778.5,0.4765519153543872,0.0064746228137719745,0.0017092053378271678,0.00020522228926997545,8.328556044800095,0.049875223366332266,0.001239453240586077,hhs6,2021-2022,1.0
1.210313587432034,436.67086568531147,1.0870103189482071e-05,3,1,0,52.86853311201809,1054.664751374126,8505.0,0.3085589742071438,0.0021051600194928284,0.001253305615681133,0.0006455099264048081,1.9415745047662798,0.20403488139072062,0.03950277765430727,hhs6,2022-2023,1.0
1.1500000011306097,1845.1956768313787,1.4843986807332502e-06,3,1,0,49.92027850530913,1845.195942106172,5210.666666666667,0.3734832473665841,0.002678919846100877,0.0018929724299631921,6.438490937792355e-05,29.400871232914387,0.7953884368346656,0.1753778469623035,hhs6,2023-2024,1.0
1.15,59.17330440920583,4.999312547364536e-05,3,1,0,46.7923954444247,64.04507684183758,2958.6666666666665,0.4763269938297346,0.006471137109941662,0.0011451314181784734,0.0006552274360736724,1.7476853915648876,0.05332849512926053,0.0013779180721669572,hhs6,2024-2025,1.0
1.15,33.59753563355881,7.001993823716214e-06,3,1,0,31.7406735709203,46.34531587212066,237.0,0.4752712418123661,0.006582795130119874,0.0018501264361849323,9.277098364410812e-05,19.942942971074487,0.05152424590237318,0.0012865908848068606,hhs7,2015-2016,1.0
1.15,3.543753352472555,4.914628750364746e-05,3,1,0,29.97712341959876,4.215561005871598,175.16666666666666,0.4743587624455273,0.00661614050583295,0.0011593031404636377,0.0006466213712196337,1.7928623953102605,0.057549421011025455,0.0015204774938844061,hhs7,2016-2017,1.0
1.1621875226290301,4.189728931494835,5.000000000000004e-05,3,1,0,33.30996783642693,4.916017953273341,313.3333333333333,0.34498690445089353,0.002517081887226626,0.000207671479586404,0.001519797396278922,0.13664418697838782,0.23856032944524797,0.09957463511121631,hhs7,2017-2018,1.0
1.15,9.41376684531668,3.3917424590957364e-05,3,1,0,34.8699697556286,16.124610327465298,372.0,0.42270005615842676,0.004565989816697322,0.0012454227356992185,0.0005941806445110008,2.0960338361815496,0.1549411920343008,0.006448721717068144,hhs7,2018-2019,1.0
1.15,23.739907917334843,2.16201853586673e-05,3,1,0,36.3224677403354,35.03394953091778,517.5,0.47592103123736335,0.006517774244305237,0.001609770387326694,0.00028508374417879573,5.646657938928625,0.05162947048591946,0.001302114462101499,hhs7,2019-2020,1.0
1.15,55.93286899003135,1.2461419562557417e-05,3,1,0,38.57038241164015,82.13277075360355,700.6666666666666,0.47620239688083443,0.006505184116155662,0.0017602636238317401,0.00016454656282755055,10.697662677260212,0.05020319278547494,0.0012474898459978268,hhs7,2020-2021,1.0
1.15,314.2828775684991,3.4676628834970114e-06,3,1,0,41.37818492061273,359.95576263176383,1078.1666666666667,0.47646753844463374,0.00649198737613502,0.0019083631908072879,4.584395115416481e-05,41.6273716109201,0.04890322845120556,0.0011971981617186584,hhs7,2021-2022,1.0
1.1755354638519653,149.37213453569905,5.068461346527318e-06,2,1,0,43.46305461517007,250.66807266839697,1817.5,0.2806623648566391,0.0010468134843975641,0.0015126173074645,0.0004198833545295006,3.602470284061296,0.020155002435298084,0.0006398997035143074,hhs7,2022-2023,1.0
1.15,182.4715876305199,5.480224772377807e-06,3,1,0,40.2469878891692,240.27071764342577,1008.0,0.4764109952950516,0.006493812728454653,0.0018752020399661622,7.24233499622097e-05,25.892230074204484,0.04921237181200444,0.0012092013513477105,hhs7,2023-2024,1.0
1.15,110.08330292578067,7.9325781460923e-06,3,1,0,39.80004555024942,141.4497831291494,866.6666666666666,0.4763383535726412,0.00649755881971583,0.00183480951913237,0.00010479928203076274,17.50784436284383,0.049562786058301944,0.0012227678145770536,hhs7,2024-2025,1.0
1.15,18.013624623621737,2.11615447182247e-05,3,1,0,34.57230157392846,32.16144621702534,383.3333333333333,0.475717428223659,0.006537053118717084,0.0016172442542309665,0.0002792958503584919,5.79043423722602,0.05189671110648932,0.001310260888832866,hhs8,2015-2016,1.0
1.15,49.1654030911729,7.412364736992888e-06,3,1,0,34.816492740430704,59.490096706133194,361.3333333333333,0.47576853393001917,0.0065414907721627,0.001843377256165027,9.806561494786241e-05,18.797386394253248,0.0506180597900821,0.0012571328672133686,hhs8,2016-2017,1.0
1.15,218.16010032229534,2.0012689244831753e-06,3,1,0,35.58143359697091,332.9084210384893,469.6666666666667,0.45231715193758565,0.005591380640035578,0.0019286327457945628,3.00177133148362e-05,64.24982228214364,0.008082370334245,0.00011480275732417333,hhs8,2017-2018,1.0
1.1500000006616609,136.30118781915775,1.1513789589211415e-05,3,1,0,43.00503686181912,136.30846726673983,1571.0,0.4764881885131992,0.006482895286780687,0.0017758691511280743,0.00015193690365501692,11.688201538977694,0.04961830127773008,0.0012276608076836719,hhs8,2018-2019,1.0
1.15,32.3977505250957,5.000000000000004e-05,3,1,0,43.355281744429426,34.34202904913263,1613.1666666666667,0.4761869937819313,0.006478071466021554,0.0011451649151555708,0.000655268962682638,1.7476257542663451,0.05370772586124339,0.0013908914138386066,hhs8,2019-2020,1.0
1.15,151.40254167377847,5.230292608666184e-06,3,1,0,39.027632536070726,197.5620244538398,793.3333333333334,0.47631615441526265,0.006501090069217104,0.001879320081245255,6.913849700780064e-05,27.181963198205167,0.049371225859957305,0.0012142109163447439,hhs8,2020-2021,1.0
1.15,37.53574817201728,5.000000000000004e-05,3,1,0,44.169376605010356,43.578722467750914,1872.0,0.47620542050549974,0.006475427614345376,0.001145218872227688,0.0006551461591428133,1.7480356959217787,0.053709941757366764,0.0013910669311224194,hhs8,2021-2022,1.0
1.2892657636596718,53.04845317227639,1.2634154542763308e-05,2,2,1,45.39197991085699,63.959839019452204,2654.3333333333335,0.3547811242233329,0.0013835059340233228,0.0020268256080144863,0.0008161253801340155,2.4834733208292854,0.03538035683472507,0.0007366460214197612,hhs8,2022-2023,1.0
1.1747082947382703,91.90186268297217,1.9055810711830716e-05,3,1,0,44.10511511827432,83.09326733833983,1961.6666666666667,0.4499089213955969,0.005968059430437133,0.001545823150832155,0.0003449013972957021,4.481927771103924,0.011368081730455674,0.0002618900112646001,hhs8,2023-2024,1.0
1.15,80.93476566983296,1.732392479442816e-05,3,1,0,42.37668412216105,118.25552771038166,1403.1666666666667,0.4764232239677182,0.006484582398488545,0.0016803152587350403,0.00022840463609301653,7.356747601439846,0.0502282125407094,0.0012522623218809723,hhs8,2024-2025,1.0
1.15000000115,23.77877715069001,4.9999999950000034e-05,3,1,0,41.26098865174614,23.77877715069001,1193.6666666666667,0.4760504567561926,0.006483043405584835,0.0011453808247288808,0.0006550914062444632,1.7484290189290839,0.05412867256022963,0.0014053698468801615,hhs9,2015-2016,1.0
1.15,105.32266709888756,1.1793879527114319e-05,3,1,0,41.61185683143897,112.50996797689864,1242.1666666666667,0.4764372715805582,0.006487827846716361,0.0017712476942596707,0.00015566584001959515,11.378525269492053,0.04970141726587151,0.0012304469003390753,hhs9,2016-2017,1.0
1.15,33.346577838189084,4.306784751459896e-05,3,1,0,42.639889858083414,54.20300181012467,1431.6666666666667,0.4762234132204976,0.0064812631839807145,0.0012583581908679978,0.0005652083856403518,2.226361502832877,0.05295776558149139,0.0013613099042421926,hhs9,2017-2018,1.0
1.150000001134437,49.390949475302634,2.4456164621393128e-05,3,1,0,41.39339411764003,49.3909152802189,1215.6666666666667,0.47633096404976194,0.006487136582523727,0.0015631723837953929,0.0003220800811767165,4.853365591825355,0.05102211930448282,0.0012838574789939589,hhs9,2018-2019,1.0
