W,phi,n_samples,frac_post_in_box,rho_true,i0_true,best_true,best_plug,best_true_control,best_plug_control,ppf,ppf_control,er_rel,regret_true,drs,drs_avg_pairs,drs_var,drs_control,drs_control_avg_pairs,drs_control_var,n_sloppy,lambda_max,gamma,cos_g_ridge,cos_g_ridge_control,g_norm,drs_control_over_drs,grad_check_relerr,entropy_u,relsd_max,relsd_max_u,pred_rmse,pred_rrmse,pred_cov90,pred_cov90_meanonly,cov90_param,marginal_pair,theta_hat_R0,theta_sd_R0,u_hat_R0,u_sd_R0,relsd_R0,z_R0,theta_hat_sigma,theta_sd_sigma,u_hat_sigma,u_sd_sigma,relsd_sigma,z_sigma,theta_hat_gamma,theta_sd_gamma,u_hat_gamma,u_sd_gamma,relsd_gamma,z_gamma,theta_hat_omega,theta_sd_omega,u_hat_omega,u_sd_omega,relsd_omega,z_omega,theta_hat_rho,theta_sd_rho,u_hat_rho,u_sd_rho,relsd_rho,z_rho,theta_hat_i0,theta_sd_i0,u_hat_i0,u_sd_i0,relsd_i0,z_i0,drs_pair_01,drs_pair_02,drs_pair_12,drs_control_pair_01,drs_control_pair_02,drs_control_pair_12,drs_1em1,drs_control_1em1,n_sloppy_1em1,drs_1em2,drs_control_1em2,n_sloppy_1em2,drs_1em3,drs_control_1em3,n_sloppy_1em3,drs_1em4,drs_control_1em4,n_sloppy_1em4,drs_1em5,drs_control_1em5,n_sloppy_1em5,drs_1em6,drs_control_1em6,n_sloppy_1em6,drs_1em8,drs_control_1em8,n_sloppy_1em8,rho_level,phi_train,cell_id
6,50.0,2000,0.0,0.05000000000000001,2.9719175964482593e-06,2,2,2,2,0.0825,0.0,1.276290126192621e-08,0.0,0.05221400020516135,0.043994325593977125,0.6715841158429479,0.02283677673498281,0.01482696891496854,0.3086476138967105,4,102.67421403658983,0.01,0.09167394886869559,5.670808420194212e-06,1.6013468474255872e-05,0.43736884064143006,nan,11.999738775806486,44.66630934035641,9.499509607954657,2.551911091995526e+25,1.5311466551973155e+26,1.0,1.0,1.0,12,0.9658737458552682,0.36432003956369025,-0.034722151183723376,0.3298434087786344,0.35655377572071495,0.5332321246065671,34.693343917450775,2.1727205746839378e+21,3.5465478506124994,6.651310086961553,43.963958262178636,-0.2743213133910758,2.298588471275207,1716859035573854.2,0.8322952263979643,4.840793416428946,44.66630934035641,-0.0210601625399342,0.10673700046099684,15441883520846.895,-2.2373874098296596,6.107916144135572,44.52104915690944,-0.34183288173918414,0.17620595883630333,24.562233321132034,-1.7361017474576637,2.6267335936034395,6.915916413552516,-0.4795425501709614,8.314663687542999e-07,0.0017774919966648745,-14.0000749856085,2.7341690073692013,17.864042183936782,0.4658716502344085,0.03889452176704235,0.0408744548097277,0.05221400020516135,0.006036289147112788,0.01560784086281002,0.02283677673498281,0.061206241831218165,0.05497788603767747,5,0.05221400020516135,0.02283677673498281,4,0.05221400020516135,0.02283677673498281,4,0.05017180421065055,0.01838811505394182,2,0.05017180421065055,0.01838811505394182,2,0.05017180421065055,0.01838811505394182,2,0.05017180421065055,0.01838811505394182,2,0.05000000000000001,10.0,10
10,50.0,2000,0.0,0.05000000000000001,2.9719175964482593e-06,2,2,2,2,0.009,0.0,3.55512185278231e-08,0.0,0.02074980361224849,0.012521321692014484,0.638105010365354,0.007865413152898766,0.03471730232055469,0.875386673305786,5,3309.0949123158302,0.01,0.03632776227300328,0.0002935571217728599,0.00022263656729187015,0.3790596431599892,nan,9.730842180657884,44.71017560769329,2.599793751453802,2.2007880808447627e+78,5.501970202111906e+78,1.0,1.0,1.0,12,1.1286978960361322,0.2668192228213865,0.12106466391828591,0.21576378233865548,0.23075599382139947,0.09314022182347488,22.20273047918656,336464343819.6693,3.1002152758729764,4.336249587493718,44.40018527081825,-0.3178469127012808,2.6004697876887652,268.0311991114844,0.955692116278005,2.4846023922132177,4.739767481353761,-0.09069651818677779,0.011460583538155714,484254725620704.56,-4.468841649432065,6.168279541595413,44.71017560769329,0.02327515503522771,0.136750092800118,13.11297088874189,-1.9896001590688106,2.2890928959043144,6.1178015606213885,-0.43953310775869764,7.011247545581576e-07,2.6677505409672957e-05,-14.170579999186565,2.137938341857313,5.440772011748651,0.675546536017605,0.008326006138785855,0.008488155325009109,0.02074980361224849,0.053738958199251556,0.04254753560951374,0.007865413152898766,0.02074980361224849,0.007865413152898766,5,0.02074980361224849,0.007865413152898766,5,0.020327569157278517,0.0019864117644110804,4,0.020327569157278517,0.0019864117644110804,4,0.020318236943446245,0.001983298414896018,3,0.020318236943446245,0.001983298414896018,3,0.020318236943446245,0.001983298414896018,3,0.05000000000000001,10.0,11
6,2.0,2000,0.0,0.05000000000000001,2.2218197570699675e-05,2,2,2,2,0.0385,0.001,0.081413283583507,0.0,0.05301626752043853,0.045493018337740304,0.7840086644180607,0.022632154061217713,0.3421053353541186,0.5556030024562238,4,368.92600582854084,0.01,0.10028669740642285,3.870835003382388e-05,9.426098656857024e-05,0.42689074730680904,nan,11.45776075165156,44.70886432707912,9.187266743898228,4.990434082705142e+68,2.994260449623085e+68,0.6666666666666666,1.0,1.0,12,0.9453012975857553,0.2600545838796632,-0.056251568880889696,0.2547695759790213,0.266147468515096,1.0351831317823126,19.643345390159887,7343348556877468.0,2.9777386239687234,5.9330330621410745,44.582475520618885,-0.29108489893043793,1.8097524531029876,6870222458874.373,0.5931900696829359,5.449795400008709,29.827619696841467,-0.024015062329920317,0.07533897572483911,8.895721147269029e+24,-2.585757672180462,9.390468588158386,44.70886432707912,-0.1662956744483757,0.29541240695178844,18.166470361305162,-1.2193829092530142,2.172595633525095,7.199470580262692,-0.8176161900034762,6.284834739693099e-06,0.000750282809319218,-11.977371010668229,2.4783313968707357,5.88858052999463,0.509525125570141,0.040549567670236195,0.04291321982254618,0.05301626752043853,0.9932731885222974,0.010410663478840662,0.022632154061217713,0.06924810284598418,0.07198987304295185,5,0.05301626752043853,0.022632154061217713,4,0.05301626752043853,0.022632154061217713,4,0.04014040218865659,0.017716995331785872,2,0.032902364846223824,0.016858322984669934,1,0.032902364846223824,0.016858322984669934,1,0.032902364846223824,0.016858322984669934,1,0.05000000000000001,10.0,12
10,2.0,2000,0.0005,0.05000000000000001,2.2218197570699675e-05,2,2,2,2,0.001,0.0005,3.198588593334177e-06,0.0,0.18348617711446463,0.1564592725089418,0.637017754222393,0.05594725787863114,0.5321017721363694,0.9903442215360118,4,545.8599867868306,0.01,0.03171432780042752,0.014887447273043622,0.013523099861673445,0.30491265750078506,nan,8.42551016102383,44.710177760373064,3.4118798406119613,8607186.690176634,1564943.03457757,0.9,1.0,1.0,12,1.2202861585592517,0.1818723926616856,0.19908538743726933,0.14235032566697783,0.14750696574813943,0.058982732827029836,14.359102983526615,7039523841.59945,2.6643840953407456,3.5959087820616737,43.94682196699932,-0.3931306065572098,1.8224259995402645,193.61889690217535,0.6001685802575338,2.0477030799493816,7.080227527483967,-0.06732210745833711,0.00225454896735651,2.7594423555925314e+31,-6.094805340509107,13.143299611928004,44.710177760373064,0.1481708108751609,0.14123237680825856,13.529542325936594,-1.9573486826987379,2.181273363166001,7.212421244597318,-0.47604468490281066,1.0415438561858942e-05,0.0035038126591625434,-11.472221375462038,2.243423460511551,18.181672005458854,0.33770819211101516,0.14218437207596882,0.14370726833639194,0.18348617711446463,0.680560079224628,0.8597979793058492,0.05594725787863114,0.19118624225122402,0.11960489497149043,5,0.18348617711446463,0.05594725787863114,4,0.18348617711446463,0.05594725787863114,4,0.18348617711446463,0.05594725787863114,4,0.18348617711446463,0.05594725787863114,4,0.18348617711446463,0.05594725787863114,4,0.18348617711446463,0.05594725787863114,4,0.05000000000000001,10.0,13
6,10.0,2000,0.0,0.05000000000000001,2.2218197570699675e-05,2,2,2,2,0.001,0.0005,0.05850428220377657,0.0,0.03947794004873484,0.030692687231354866,0.3938018778280601,0.48325202528239264,0.1830030550376254,0.994534846051912,5,1577.8776650941409,0.01,0.023052308552028573,0.0816037356993457,0.01019934226337104,12.241064875366504,nan,9.811356091924178,44.70950581870874,2.7724633993422616,3213.000489378732,963.9001468136195,1.0,1.0,1.0,12,1.1940764656639489,0.27788984404073447,0.1773730545144321,0.21879655487721625,0.22712165479340266,0.137609772541389,11.57878529535807,1381595558.0034952,2.4491745698688834,3.3108373421767268,40.78145916422711,-0.3619786027774209,3.1569597320997196,4846182.441920832,1.1496094543788025,2.8091179236473196,41.26348986544871,-0.24466632572690736,0.021478183806405215,4.584668753706104e+23,-3.840717565690692,10.648248878088351,44.70950581870874,-0.028796698617257022,0.223588136534845,8.483635549789136,-1.4979495957507634,2.2411236422779273,3.8124444520796286,-0.668317735598402,4.829380009605593e-06,0.002585954048297843,-12.24079246093945,2.527377725803887,11.889249782859073,0.6038644524259886,0.026260174275629777,0.026339947369699978,0.03947794004873484,0.03264997351980109,0.03310716631068246,0.48325202528239264,0.03947794004873484,0.48325202528239264,5,0.03947794004873484,0.48325202528239264,5,0.027974383345394427,0.4779682150471713,4,0.027974383345394427,0.4779682150471713,4,0.027974383345394427,0.4779682150471713,4,0.027974383345394427,0.4779682150471713,4,0.027974383345394427,0.4779682150471713,4,0.05000000000000001,10.0,14
10,10.0,2000,0.001,0.05000000000000001,2.2218197570699675e-05,2,2,2,2,0.0005,0.0,2.5402490497261365e-09,0.0,0.9895258972531488,0.9894396617609288,0.3156058023965239,0.9896428634454525,0.9897607285759386,0.35424621489641855,4,31.176497929631836,0.01,0.016816926766877544,0.018439747178317124,0.21266122867603876,1.0001182042760361,nan,8.349999015717001,44.70484699703905,2.4450617351600537,5.162148126209965e+55,6.219455573746945e+54,1.0,1.0,1.0,12,1.2815033947709393,0.2021250711779648,0.24803391587890863,0.1492002718025867,0.15593312258326392,-0.2717978776113744,10.72340440335777,215520612.1604712,2.372428680166499,2.9726012870554523,35.05330319901055,-0.3773484154523721,3.1802967840752263,381.6046839312286,1.156974520762811,1.8576109545552786,11.308153243326005,-0.37395431244251187,0.0004559227233475518,1.758086896784489e+35,-7.693187229154019,18.810317715426493,44.70484699703905,0.18850480376583453,0.11254717903477103,9.009330622234575,-2.1843827760503824,2.308852757496927,5.158156226004083,-0.35140807263223167,6.065294899282048e-06,0.004118768388633625,-12.012927393620558,2.3308359217808867,21.639237370377934,0.5570226917368423,0.9893902645265132,0.9894028235031244,0.9895258972531488,0.9898225286059379,0.9898167936764254,0.9896428634454525,0.9931942138705943,0.9930995755773876,5,0.9895258972531488,0.9896428634454525,4,0.9895258972531488,0.9896428634454525,4,0.9895258972531488,0.9896428634454525,4,0.9895258972531488,0.9896428634454525,4,0.9895258972531488,0.9896428634454525,4,0.9895258972531488,0.9896428634454525,4,0.05000000000000001,10.0,15
6,50.0,2000,0.001,0.05000000000000001,2.2218197570699675e-05,2,2,2,2,0.0025,0.0,1.6783653044907131e-09,0.0,0.040864500439240864,0.03252839615685535,0.29398196022365597,0.09275794792177869,0.05097004570854918,0.8800451326356942,5,1335.3827835227476,0.01,0.021416865547539646,0.03633279424324553,0.01756946835153983,2.2698906612034886,nan,9.763809396342527,44.71017699576909,2.9694286424089196,6.515440365665928e+135,2.0575074838945036e+135,1.0,1.0,1.0,12,1.2093189417972325,0.27322070093822975,0.19005734312579428,0.21169874502557912,0.22081630600560148,0.08230684379364535,11.114509513702915,25570492186184.793,2.408251418120652,3.163897591810858,44.70416344327753,-0.3658554329926012,3.1814694837618576,55585170.199079014,1.1573431918678287,2.755544140341481,43.92903036209703,-0.25222978221473286,0.022685330584120388,2.5246291876723768e+29,-3.7860367931656747,11.242366094840168,44.71017699576909,-0.03213871379217076,0.19503656496228933,16.010773700445153,-1.6345682253695608,2.237959655021219,5.894400102930093,-0.6082165266609886,5.2064043489208315e-06,0.00419919672291402,-12.165621084619177,2.467004902964163,18.61029488552028,0.5881715874996828,0.02832249570208999,0.0283981923292352,0.040864500439240864,0.02997319131137364,0.030178997892495205,0.09275794792177869,0.040864500439240864,0.09275794792177869,5,0.040864500439240864,0.09275794792177869,5,0.02755510857623672,0.08693105429177968,4,0.02755510857623672,0.08693105429177968,4,0.02755510857623672,0.08693105429177968,4,0.02755510857623672,0.08693105429177968,4,0.02755510857623672,0.08693105429177968,4,0.05000000000000001,10.0,16
10,50.0,2000,0.001,0.05000000000000001,2.2218197570699675e-05,2,2,2,2,0.0005,0.0,4.2868200080265107e-10,0.0,0.9847862596130348,0.9846866049765932,0.3489237590346346,0.984827224622268,0.9847791857312949,0.386906486346301,4,33.87586521183036,0.01,0.018772814319987837,0.02148130949299701,0.10230362379630209,1.0000415978684039,nan,8.495252934076678,44.592087769047794,2.339054362946044,inf,inf,1.0,1.0,1.0,12,1.2733485381182335,0.20714889379111512,0.24165007480963166,0.15434075994543597,0.16070808902340816,-0.22138336080362603,11.903711079213318,1143748617.0835466,2.476850206896774,3.123314306826467,41.487451204737305,-0.39257269417056345,2.7995781258760593,2036.2327751432667,1.0294687364994157,1.951192998779755,19.647223487581925,-0.29067131923274236,0.0004860716494180136,3.583043966238421e+35,-7.629154518144005,17.84500716125426,44.592087769047794,0.1951135411292676,0.11992030804988241,10.979214244764968,-2.120927856396211,2.312766890033198,5.3754601110513205,-0.3782501474436201,5.596919048113034e-06,0.0004902566276922515,-12.093294281602022,2.281709062101206,7.270796068480373,0.6042380293038538,0.9846339697874237,0.984639585529321,0.9847862596130348,0.9847528483703145,0.9847574842013022,0.984827224622268,0.9879439518413028,0.9875649831804648,5,0.9847862596130348,0.984827224622268,4,0.9847862596130348,0.984827224622268,4,0.9847862596130348,0.984827224622268,4,0.9847862596130348,0.984827224622268,4,0.9847862596130348,0.984827224622268,4,0.9847862596130348,0.984827224622268,4,0.05000000000000001,10.0,17
6,2.0,2000,0.0005,0.05000000000000001,1.1875616199322276e-06,2,2,2,2,0.0245,0.0005,2.5610920410181887e-08,0.0,0.020345644670609554,0.014177703716791742,0.3467556962308866,0.02004368149359797,0.013136192760215638,0.3558346094257718,5,1170.9886893251817,0.01,0.012828151883172078,0.013787546329490806,0.02807278285170244,0.9851583382143803,nan,10.600929683785818,44.61089656201226,1.9993237959166967,180.63009967842166,541.890299035265,1.0,1.0,1.0,12,1.2522396859519525,0.38395518512107685,0.22493369680877484,0.2742504439613163,0.29492125301514266,0.29222646032809074,24.939630949946984,98676407481451.12,3.2164581426262466,4.2029449850433735,44.61089656201226,-0.30559008416796374,3.798255303095785,22734197.21502487,1.3345418305352708,2.6681812384353947,42.02581252754765,-0.42622909173777956,0.029901691878821034,2766263438082.463,-3.5098402156103887,6.474573713884875,39.03452589470204,-0.22477550748022979,0.09909366673241124,60.07184811844266,-2.3116897475348943,2.8751921080828966,11.752526631296545,-0.23791193781315653,4.6918069695664e-07,0.00030933267425164356,-14.572277861344494,2.969952981209235,8.717625901871282,0.3126882665501816,0.011081164442682957,0.011106302037082712,0.020345644670609554,0.009671912884547412,0.009692983902501536,0.02004368149359797,0.020345644670609554,0.02004368149359797,5,0.020345644670609554,0.02004368149359797,5,0.014587358681790171,0.014406884508273977,4,0.014587358681790171,0.014406884508273977,4,0.014289297784019415,0.01412701620467827,2,0.014289297784019415,0.01412701620467827,2,0.014289297784019415,0.01412701620467827,2,0.05000000000000001,10.0,18
10,2.0,2000,0.001,0.05000000000000001,1.1875616199322276e-06,2,2,2,2,0.0055,0.0005,0.1614877895079162,0.0,0.24015289402412063,0.21948320301369806,0.4647287320199657,0.7091626903351692,0.3863557924178143,0.9951460476417073,5,279.3380232877455,0.01,0.019318570890344614,0.06314390152093066,0.0029817621136150347,2.952963332867194,nan,9.489163305154271,44.67060259971898,1.9628104364131205,inf,inf,0.9,1.0,1.0,12,1.2006611679413086,0.25840721098260994,0.18287237834832862,0.19745575395352918,0.21090670817255863,0.6188958918433428,23.03134645544696,6017920028.913662,3.1368561774056745,4.045466702277067,33.49260503995301,-0.29780898847443793,3.227250835421983,1897.7742960741612,1.1716306402696208,2.299688848342598,14.887405573769277,-0.4236856983007374,0.0016849534314119727,8.04050495336465e+16,-6.386017352703955,9.360463744248143,44.67060259971898,0.15179285809530838,0.1251262944975227,10.352373691520546,-2.078431695765721,2.3847029494209124,5.257702744675011,-0.38466031084123986,7.877784649786715e-07,8.232284051206658e-05,-14.054048922428482,2.224337179266824,7.236500452919877,0.1845226139002609,0.20909925532775434,0.2091974596892192,0.24015289402412063,0.22476626700968333,0.22513841990859043,0.7091626903351692,0.24015289402412063,0.7091626903351692,5,0.24015289402412063,0.7091626903351692,5,0.24015289402412063,0.7091626903351692,5,0.24012781875925165,0.7091557819535178,4,0.24012781875925165,0.7091557819535178,4,0.24012781875925165,0.7091557819535178,4,0.24012781875925165,0.7091557819535178,4,0.05000000000000001,10.0,19
6,10.0,2000,0.0,0.05000000000000001,1.1875616199322276e-06,2,2,2,2,0.085,0.0015,0.07834035178175171,0.0,0.049538337271127074,0.047422196125129164,0.6789318576936443,0.04060604271714569,0.033943798013407536,0.40600045871734325,5,225.33722316759113,0.01,0.07618936738320235,1.4001370540078928e-05,3.349353505796047e-05,0.8196892538985663,nan,11.776245624837637,44.710176891154035,51.16192690019863,451.0090797382064,1353.0272392146194,1.0,1.0,1.0,12,1.0059412274838233,0.3354176739614253,0.005923647986645762,0.3030652452752793,0.31819674011330695,0.9870920205074191,24.743098716266527,6348751556733671.0,3.208546610384862,6.110254417061643,35.16068013985716,-0.2089056678109944,2.709461458587317,4.614279366468228e+18,0.9967498913749074,4.86450562439162,44.710176891154035,-0.16434651091388636,0.07960986353300713,2.1002288473723057e+27,-2.5306172800772266,7.1852114420471835,44.71017611871733,-0.33882768063623586,0.19005669797896785,32.039867884325865,-1.660432840921563,2.6791697994617127,7.4239629642677265,-0.4984004496096927,1.0270071842977807e-06,0.0024408513753402545,-13.788861631620918,2.8801302886832816,16.127965275312402,0.05043286419264372,0.046370941005524795,0.046357310098735616,0.049538337271127074,0.02826475879156115,0.032960592531515766,0.04060604271714569,0.049538337271127074,0.04060604271714569,5,0.049538337271127074,0.04060604271714569,5,0.042634970010051856,0.016788825096410918,4,0.03764665387449968,0.014524260390740652,2,0.03764665387449968,0.014524260390740652,2,0.03764665387449968,0.014524260390740652,2,0.03764665387449968,0.014524260390740652,2,0.05000000000000001,10.0,20
10,10.0,2000,0.0005,0.05000000000000001,1.1875616199322276e-06,2,2,2,2,0.0075,0.0005,1.763367834072938e-07,0.0,0.02507004724263722,0.015478247853145744,0.5896328402325012,0.011154397219094038,0.037742591769481505,0.9288020800733002,5,3471.669224215446,0.01,0.03849883249560596,0.0003347379928184972,0.00042254543118020203,0.44492924608947254,nan,9.619601541049262,44.701324104628185,3.4248761720232066,1.8615215308205126e+19,3.1025358847008543e+19,1.0,1.0,1.0,12,1.1407725751172675,0.2468145596050335,0.13170573034445698,0.19820426979114122,0.21198998896921362,0.8747097281467828,22.788174721330083,1487347247445.0876,3.1262417488403833,4.477661555598963,33.912860050547536,-0.26669320651393513,2.065598639148795,794.306201415409,0.7254200822936001,2.4844739545544647,11.249753506081847,-0.21257406085512406,0.008513568052887624,1327484698637.3906,-4.766094146609051,6.528873717297349,44.701324104628185,-0.030490965192136236,0.14260100674671367,24.40602505388298,-1.9477047110919843,2.2976807977937894,8.530191908875665,-0.4561240897640405,1.2865072325142173e-06,9.554946291686625e-05,-13.563579583387156,2.1293293629327033,7.314695572856777,-0.03758405342105239,0.010502885509313133,0.010861810807486877,0.02507004724263722,0.05870201024703097,0.04337136784231953,0.011154397219094038,0.02507004724263722,0.011154397219094038,5,0.02507004724263722,0.011154397219094038,5,0.02454856720994587,0.003239738115043502,4,0.02454856720994587,0.003239738115043502,4,0.024531881758261976,0.0032360202033295433,3,0.024531881758261976,0.0032360202033295433,3,0.024531881758261976,0.0032360202033295433,3,0.05000000000000001,10.0,21
6,50.0,2000,0.0,0.05000000000000001,1.1875616199322276e-06,2,2,2,2,0.101,0.0005,6.537795454369501e-08,0.0,0.04812463292546141,0.04348640639889017,0.5975699905960611,0.030150671276078202,0.02343127995609408,0.4973788564760589,5,159.04242313930067,0.01,0.06342560119915619,1.2564802612839612e-05,2.0490301649054658e-05,0.6265122338237372,nan,11.950212702431994,44.461299500053386,8.80926658462466,51448356688739.98,5.144835668873998e+25,1.0,1.0,1.0,12,1.03862526804289,0.39976632941658935,0.03789798107772768,0.33385341833276416,0.36337663269148884,0.80028820297105,36.6260175160651,1.769464791921715e+17,3.600758848959922,6.051846431569034,32.47951258940942,-0.27573056205819324,3.05804913497731,4320775407.7534,1.1177771750616683,4.359895203263601,41.34844260404532,-0.21112704949592945,0.07713863756672559,64368701326.894844,-2.5621509881842446,5.552217951029769,44.461299500053386,-0.4328026818970761,0.13774977919236714,46.845335231401215,-1.9823164339096202,2.9321876397401967,8.968357218075512,-0.3456176630408834,3.780609172338142e-07,0.0009111418701015698,-14.788210497607958,3.0174669060005535,18.840888179465367,0.3793254810573599,0.041065860685214874,0.04126872558599422,0.04812463292546141,0.018807372039343018,0.02133579655286103,0.030150671276078202,0.04812463292546141,0.030150671276078202,5,0.04812463292546141,0.030150671276078202,5,0.04353452567622355,0.014128695790491495,4,0.0385765081375562,0.013209286862300842,2,0.0385765081375562,0.013209286862300842,2,0.0385765081375562,0.013209286862300842,2,0.0385765081375562,0.013209286862300842,2,0.05000000000000001,10.0,22
10,50.0,2000,0.0005,0.05000000000000001,1.1875616199322276e-06,2,2,2,2,0.011,0.0,2.790295535742046e-08,0.0,0.3875653302105077,0.3688019510543989,0.3939646701038749,0.4120348944807897,0.3771784813936924,0.7333156993145697,5,164.57501681894507,0.01,0.016385543024374647,0.02197279500637385,0.003748123351278676,1.0631366181721964,nan,9.63596272603533,44.1508722017324,1.7505490640289023,2.2022126811237395e+137,2.446902979026377e+137,1.0,1.0,1.0,12,1.204933585974894,0.25650943997937703,0.1864244500501783,0.19395632894460382,0.2087458194779907,0.6117484481504492,22.37139420742869,5004459013115.215,3.1077830984338037,4.193605748791706,44.1508722017324,-0.2803561750837058,3.764826585591616,850.9585816596211,1.3257018005872603,2.320706046199459,9.964368993577896,-0.48623841772208104,0.0027660285703589443,2.773538405464184e+17,-5.890342716668207,10.298844037506413,43.838699613346435,0.08983308276461636,0.1284346122979984,26.22927288597702,-2.0523353578689236,2.5337019114158834,6.447382568415526,-0.37233934719569206,5.704602296500033e-07,0.000240765232373963,-14.376822381467742,2.3856450886015637,18.829348031650472,0.30734411126631933,0.3593975830871184,0.3594429398655706,0.3875653302105077,0.3597165916493149,0.3597839580509727,0.4120348944807897,0.3875653302105077,0.4120348944807897,5,0.3875653302105077,0.4120348944807897,5,0.3875653302105077,0.4120348944807897,5,0.387562338006597,0.4120253766232831,4,0.387562338006597,0.4120253766232831,4,0.387562338006597,0.4120253766232831,4,0.387562338006597,0.4120253766232831,4,0.05000000000000001,10.0,23
6,2.0,2000,0.0005,0.05000000000000001,7.472578056782092e-06,2,2,2,2,0.0255,0.0,8.007676026071906e-09,0.0,0.039138151605695816,0.03184557876274791,0.5941885180038073,0.018525432478973595,0.019352230036030482,0.7930308636175287,5,1171.6424154707524,0.01,0.04737398390809937,0.00025008184903053314,0.00027208676735487793,0.47333437372340215,nan,10.960648231772266,44.71017781216488,3.6083314373761812,1804.9307643309546,2165.9169171971453,1.0,1.0,1.0,12,1.08574318196031,0.293224235678941,0.08226471284624373,0.24871985895495774,0.26164971686067784,0.269289283271204,23.87169779634078,3336141074154053.5,3.1726935646056296,5.061311508632009,43.00343985069589,-0.362457978330064,2.805739371420424,6848285659.742041,1.0316670947649964,3.7225968109470884,41.89130889869421,-0.1623831065555969,0.046525795688303874,2.6477840158817134e+28,-3.067748374218468,8.1508812687364,44.71017781216488,-0.03967328358746817,0.1867206584055936,27.293984503673563,-1.6781415842847611,2.4840149713177806,7.77391582263889,-0.5304278373854736,2.1309432357292628e-06,0.0010204745959338899,-13.058945842589125,2.720193414900942,9.353050945910725,0.46124490219913905,0.02808453971536634,0.028314044967181595,0.039138151605695816,0.021351155562827018,0.018180102066290837,0.018525432478973595,0.039138151605695816,0.018525432478973595,5,0.039138151605695816,0.018525432478973595,5,0.03521910189547139,0.003927303661142356,4,0.03521910189547139,0.003927303661142356,4,0.03510044568428177,0.003824265954626099,3,0.03510044568428177,0.003824265954626099,3,0.03510044568428177,0.003824265954626099,3,0.05000000000000001,10.0,24
10,2.0,2000,0.0,0.05000000000000001,7.472578056782092e-06,2,2,2,2,0.004,0.0,3.5898655918870423e-09,0.0,0.02074294496577902,0.021758493973955722,0.9515362304802377,0.31933073029601217,0.1380652647552626,0.9976917635103729,4,147.47307479501313,0.01,0.13312831189659577,0.0001582711729226447,0.00015520099189880572,15.394666997518085,nan,8.921022884980868,44.7101634889076,2.8293561824788913,8.171537994361384e+16,6.809614995301154e+16,1.0,1.0,1.0,12,1.0771008878784147,0.17416381166894263,0.07427306869735115,0.15431308846005626,0.1597453378253726,0.48582552167370946,12.762101622517587,70110226010.80351,2.5464799683134944,4.581640563891534,44.025197853401565,-0.26372630588878176,0.3814225442271778,9150.90114594752,-0.9638474784195964,2.7270678220331748,34.04565647441511,0.5100818275696426,0.05737446578407175,144890781334.9541,-2.8581559215977728,4.196396945354066,44.7101634889076,-0.1270053056522966,0.18191367292793564,3.650738758276498,-1.704223029004608,1.7860561135484032,3.882091264482253,-0.7231067572583195,1.1827427280033194e-05,0.00030364476910217365,-11.345089377840209,1.7295486865532976,5.64090197562305,-0.26549187235963895,0.023130110641972835,0.02140242631411532,0.02074294496577902,0.06837888239920599,0.026486181570569662,0.31933073029601217,0.041753564051766105,0.31933083088002373,5,0.02074294496577902,0.31933073029601217,4,0.014160032811708268,0.021962688760792833,2,0.0011252749727235036,0.01083066035689239,1,0.0011252749727235036,0.01083066035689239,1,0.0011252749727235036,0.01083066035689239,1,0.0011252749727235036,0.01083066035689239,1,0.05000000000000001,10.0,25
6,10.0,2000,0.0005,0.05000000000000001,7.472578056782092e-06,2,2,2,2,0.0205,0.0005,0.1194425688686809,0.0,0.04276788852671255,0.03787680743767845,0.6461715412225475,0.026468530151980484,0.022060520834571315,0.6923260951507269,5,1010.5425148896633,0.01,0.05852778856552591,0.00010891476518780387,0.00017857471989260633,0.6188879335356574,nan,11.002429799211516,44.70358098540417,4.7551888051074656,33473775086.90932,28691807217.350845,1.0,1.0,1.0,12,1.0546984963989547,0.2886172542359906,0.053254940679764814,0.2532372977370798,0.26484174570370445,0.37904118223308486,20.4599321892441,2.880157607498834e+18,3.018468446209293,5.1729090067989265,43.60116163442933,-0.32482450716079675,2.655062932433743,62825829977670.9,0.9764683577778569,3.9936961973400398,44.70358098540417,-0.13753877873691406,0.038604323396514956,1.0251936349369458e+21,-3.2543910036923926,8.421334380392187,40.435758343886164,-0.016236096135404783,0.24383758555833834,19.905418258063104,-1.4112529082785379,2.346928159443665,6.01383737248661,-0.6751290442784796,2.559471277222412e-06,0.0038127877242211893,-12.875709853138538,2.6309258950496046,15.595399366360281,0.40724801796362975,0.03530828913746662,0.035554244648856176,0.04276788852671255,0.019616806846147996,0.020096225505585468,0.026468530151980484,0.04276788852671255,0.026468530151980484,5,0.04276788852671255,0.026468530151980484,5,0.03831258070445932,0.008657186150263393,4,0.03831258070445932,0.008657186150263393,4,0.03825265814065822,0.008552718305109555,3,0.03825265814065822,0.008552718305109555,3,0.03825265814065822,0.008552718305109555,3,0.05000000000000001,10.0,26
