R0,rho,i0,peak_count,n_sloppy,drs_geo,drs_var,drs_geo_control,drs_var_control,margin,margin_sd,margin_snr,shrink_max,shrink_min
1.1734573250328617,0.250031103653748,4.151470469588133e-06,2.116865552473748,2,0.0017382733857529583,0.22250572563812146,0.0016768670312835604,0.016063619079324673,0.0018121518066860091,0.00016396820780135537,11.051848592999196,1.60547897802743,1.000000000000788
1.202553669609408,0.16523212254440758,3.0196501990966214e-05,11.180675422775991,2,0.001753494180943211,0.26144648488823274,0.00251867281030766,0.023210300210129094,0.0005260851458438217,0.0014241761130683204,0.3693961308692336,1.6874848475304642,1.000000000029767
1.3911422295104063,0.14766133257943156,4.147021213577607e-06,2.57970317214787,3,0.0020577212507682007,0.12692158847150026,0.002317515932624242,0.04166722542460833,0.0008309872476732097,0.0014405971244431692,0.5768352814076381,1.5584181827930577,1.0000000000001688
1.3786262103658844,0.20512472722060338,7.548361948438671e-06,7.61872194082445,2,0.0008724255126090935,0.12433902355525461,0.0025475100606532357,0.04411053945707211,0.0007390109814297404,0.00327362030418703,0.22574731116022517,1.6224119517963056,1.0000000000169642
1.4613152381052013,0.20372470398843112,4.6255592907810566e-05,62.39004896281042,2,0.0016491097720591533,0.3154042468048882,0.0143516279128906,0.148840981298732,0.004703740745725967,0.0070509719112802835,0.667105301923105,1.7025444071617928,1.0000000007738261
1.4910297023841512,0.06957119431613028,1.0550572006807062e-05,38.62528132164645,2,0.00030402454860256075,0.10676882523247055,0.000401563423047622,0.13876089369854447,0.039240051631535044,0.04945755215677359,0.7934086892766047,1.5991911121121907,1.0000000009800167
1.2473290680596185,0.417070248383022,1.652945285381813e-05,20.77426076475575,2,0.0013689198447713134,0.23459353103624142,0.0014405795180224437,0.026684431270122173,0.00042822696878250504,0.001577353032479909,0.2714845440207181,1.6919088861874187,1.0000000000070337
1.4044191839561544,0.22326825596866506,2.6654955784106793e-05,55.60015780395203,2,0.001180822061860333,0.28419859179863377,0.016615504586307075,0.1558683186190843,0.0024429496290087867,0.00523909068833432,0.4662926783169468,1.692450930805697,1.0000000001069107
1.4143896299940024,0.06850458567775229,8.150036460130816e-06,7.876471811629505,3,0.0013407544791926773,0.14820880204599982,0.013348043320398236,0.1579216428071814,3.3734853245557216e-05,0.003461068142406356,0.009746948588565663,1.5398304824267948,1.0000000000844531
1.1841860135880202,0.11916201858226276,1.6149706353277522e-05,7.9221813171097395,2,0.0007180067035325551,0.15394073527442548,0.0011491400399942955,0.03711629013165677,8.112984388807063e-05,0.0022007211279913832,0.0368651179180156,1.639650833846389,1.0000000000487064
